date,state,district,market,commodity,modal_price,min_price,max_price
2025-03-24,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,10000.0,18000.0
2025-03-25,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11000.0,7000.0,15000.0
2025-03-26,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10500.0,8000.0,13000.0
2025-03-27,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,9000.0,6000.0,12000.0
2025-03-29,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11000.0,7000.0,15000.0
2025-03-30,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-03-31,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-04-01,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12750.0,7500.0,18000.0
2025-04-02,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12250.0,7000.0,17500.0
2025-04-03,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-04-04,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,10000.0,18000.0
2025-04-05,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,7000.0,18000.0
2025-04-06,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,7500.0,17500.0
2025-04-07,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12750.0,7500.0,18000.0
2025-04-08,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,7000.0,18000.0
2025-04-09,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,7500.0,17500.0
2025-04-10,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7000.0,20000.0
2025-04-11,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,7500.0,17500.0
2025-04-12,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11500.0,8000.0,15000.0
2025-04-13,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-04-14,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-04-15,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13250.0,7500.0,19000.0
2025-04-16,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7000.0,20000.0
2025-04-17,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12000.0,9000.0,15000.0
2025-04-18,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-04-19,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13000.0,7000.0,19000.0
2025-04-20,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-04-22,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,9750.0,7500.0,12000.0
2025-04-23,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-04-24,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10500.0,8000.0,13000.0
2025-04-25,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-04-26,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-04-28,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-04-29,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-04-30,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7000.0,20000.0
2025-05-01,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,8000.0,12000.0
2025-05-02,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13000.0,6000.0,20000.0
2025-05-04,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12750.0,10000.0,15500.0
2025-05-05,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-05-07,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7000.0,13000.0
2025-05-08,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-10,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-11,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10250.0,7500.0,13000.0
2025-05-12,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-13,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-05-14,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,9500.0,7000.0,12000.0
2025-05-15,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11250.0,10000.0,12500.0
2025-05-16,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14500.0,9000.0,20000.0
2025-05-17,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,18500.0,7000.0,30000.0
2025-05-18,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-20,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-22,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-24,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14500.0,9000.0,20000.0
2025-05-25,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-27,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10250.0,8000.0,12500.0
2025-05-28,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-29,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-05-30,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-05-31,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10500.0,7000.0,14000.0
2025-06-01,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-06-02,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-06-03,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15550.0,10000.0,21100.0
2025-06-04,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10250.0,7500.0,13000.0
2025-06-05,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-06-06,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11000.0,8000.0,14000.0
2025-06-07,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10250.0,8000.0,12500.0
2025-06-08,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,21000.0,20000.0,22000.0
2025-06-09,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,16000.0,10000.0,22000.0
2025-06-10,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,7500.0,22500.0
2025-06-11,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,8000.0,22000.0
2025-06-12,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-06-13,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,18000.0,11000.0,25000.0
2025-06-14,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,16500.0,10000.0,23000.0
2025-06-16,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,16000.0,10000.0,22000.0
2025-06-17,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14750.0,7500.0,22000.0
2025-06-18,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15250.0,8000.0,22500.0
2025-06-19,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11000.0,7000.0,15000.0
2025-06-20,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,8000.0,22000.0
2025-06-21,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,19500.0,15000.0,24000.0
2025-06-22,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,12500.0,10000.0,15000.0
2025-06-23,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,8000.0,12000.0
2025-06-24,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-06-25,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11500.0,8000.0,15000.0
2025-06-26,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-06-27,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15500.0,9000.0,22000.0
2025-06-28,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14250.0,7000.0,21500.0
2025-06-29,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-06-30,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-07-01,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11500.0,8000.0,15000.0
2025-07-02,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11500.0,3000.0,20000.0
2025-07-04,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13000.0,7500.0,18500.0
2025-07-06,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10000.0,7500.0,12500.0
2025-07-09,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11250.0,7500.0,15000.0
2025-07-10,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,16250.0,7500.0,25000.0
2025-07-11,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14500.0,8000.0,21000.0
2025-07-12,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,17500.0,15000.0,20000.0
2025-07-13,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,17500.0,10000.0,25000.0
2025-07-14,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7000.0,20500.0
2025-07-15,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13750.0,7500.0,20000.0
2025-07-16,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15000.0,10000.0,20000.0
2025-07-18,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,16500.0,8000.0,25000.0
2025-07-19,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,17500.0,10000.0,25000.0
2025-07-20,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,7750.0,3000.0,12500.0
2025-07-21,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-07-22,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,15250.0,10000.0,20500.0
2025-07-23,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14000.0,8000.0,20000.0
2025-07-24,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7500.0,19500.0
2025-07-25,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7000.0,20000.0
2025-07-26,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,14250.0,8000.0,20500.0
2025-07-27,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,10500.0,6000.0,15000.0
2025-07-28,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,13500.0,7000.0,20000.0
2025-07-29,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,11500.0,8000.0,15000.0
2025-07-31,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,9500.0,6000.0,13000.0
2025-08-01,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8000.0,4000.0,12000.0
2025-08-02,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,6500.0,3000.0,10000.0
2025-08-03,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8500.0,5000.0,12000.0
2025-08-04,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8500.0,4000.0,13000.0
2025-08-07,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,7000.0,4000.0,10000.0
2025-08-08,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8000.0,5000.0,11000.0
2025-08-09,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,6250.0,2500.0,10000.0
2025-08-10,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,5500.0,2000.0,9000.0
2025-08-11,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,7500.0,4000.0,11000.0
2025-08-12,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8500.0,5000.0,12000.0
2025-08-14,Gujarat,Rajkot,Gondal(Veg.market Gondal),Apple,8000.0,4000.0,12000.0
2024-08-16,Gujarat,Porbandar,Porbandar,Apple,11500.0,8000.0,15000.0
2024-08-17,Gujarat,Porbandar,Porbandar,Apple,11000.0,8000.0,15000.0
2024-08-20,Gujarat,Porbandar,Porbandar,Apple,12500.0,7000.0,18000.0
2024-08-21,Gujarat,Porbandar,Porbandar,Apple,12500.0,7000.0,18000.0
2024-08-22,Gujarat,Porbandar,Porbandar,Apple,12500.0,7000.0,18000.0
2024-08-23,Gujarat,Porbandar,Porbandar,Apple,12500.0,7000.0,18000.0
2024-08-24,Gujarat,Porbandar,Porbandar,Apple,12500.0,7000.0,18000.0
2024-08-29,Gujarat,Porbandar,Porbandar,Apple,12000.0,7000.0,16000.0
2024-08-30,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-08-31,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-02,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-03,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-04,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-05,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-06,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-07,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-09,Gujarat,Porbandar,Porbandar,Apple,8500.0,6000.0,11000.0
2024-09-10,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-11,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-12,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-13,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-14,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-16,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-17,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-18,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-19,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-20,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-21,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-09-23,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,8000.0
2024-09-24,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,8000.0
2024-09-25,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,8000.0
2024-09-26,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,10000.0
2024-09-28,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,10000.0
2024-09-30,Gujarat,Porbandar,Porbandar,Apple,7000.0,5000.0,9000.0
2024-10-01,Gujarat,Porbandar,Porbandar,Apple,7000.0,5000.0,9000.0
2024-10-03,Gujarat,Porbandar,Porbandar,Apple,7000.0,5000.0,9000.0
2024-10-04,Gujarat,Porbandar,Porbandar,Apple,7000.0,5000.0,9000.0
2024-10-05,Gujarat,Porbandar,Porbandar,Apple,7000.0,5000.0,9000.0
2024-10-07,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-08,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-09,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-10,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-11,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-12,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-14,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-15,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-16,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-17,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-18,Gujarat,Porbandar,Porbandar,Apple,5000.0,4000.0,6000.0
2024-10-19,Gujarat,Porbandar,Porbandar,Apple,5000.0,4000.0,6000.0
2024-10-21,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-22,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-23,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-24,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-25,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,8000.0
2024-10-26,Gujarat,Porbandar,Porbandar,Apple,6000.0,4000.0,8000.0
2024-10-28,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-29,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-30,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-10-31,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-01,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-06,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-07,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-08,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-09,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,10000.0
2024-11-11,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,10000.0
2024-11-12,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,11000.0
2024-11-13,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,11000.0
2024-11-14,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,11000.0
2024-11-15,Gujarat,Porbandar,Porbandar,Apple,8500.0,7000.0,11000.0
2024-11-19,Gujarat,Porbandar,Porbandar,Apple,8000.0,6000.0,10000.0
2024-11-20,Gujarat,Porbandar,Porbandar,Apple,8000.0,6000.0,10000.0
2024-11-21,Gujarat,Porbandar,Porbandar,Apple,8000.0,6000.0,10000.0
2024-11-22,Gujarat,Porbandar,Porbandar,Apple,8000.0,7000.0,9000.0
2024-11-23,Gujarat,Porbandar,Porbandar,Apple,8000.0,7000.0,9000.0
2024-11-27,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-28,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-29,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-11-30,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-02,Gujarat,Porbandar,Porbandar,Apple,5250.0,5000.0,5500.0
2024-12-03,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-04,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-05,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-06,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-07,Gujarat,Porbandar,Porbandar,Apple,6500.0,5000.0,8000.0
2024-12-09,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-12-10,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-12-11,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-12-12,Gujarat,Porbandar,Porbandar,Apple,7500.0,5000.0,10000.0
2024-12-13,Gujarat,Porbandar,Porbandar,Apple,9000.0,7000.0,11000.0
2024-12-14,Gujarat,Porbandar,Porbandar,Apple,9000.0,7000.0,11000.0
2024-12-16,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-17,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-18,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-19,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-20,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-21,Gujarat,Porbandar,Porbandar,Apple,9000.0,8000.0,10000.0
2024-12-23,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-24,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-25,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-26,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-27,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-28,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-30,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2024-12-31,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-09,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-10,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-11,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-13,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-15,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-16,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-17,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-18,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-20,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-21,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-22,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-23,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-01-24,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-25,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-27,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-28,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-30,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-01-31,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-01,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-03,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-04,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-05,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-06,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-07,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-02-08,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-02-10,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-11,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-12,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-13,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-14,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-15,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-17,Gujarat,Porbandar,Porbandar,Apple,12500.0,10000.0,15000.0
2025-02-18,Gujarat,Porbandar,Porbandar,Apple,9500.0,8000.0,11000.0
2025-02-19,Gujarat,Porbandar,Porbandar,Apple,9500.0,8000.0,11000.0
2025-02-20,Gujarat,Porbandar,Porbandar,Apple,9500.0,8000.0,11000.0
2025-02-21,Gujarat,Porbandar,Porbandar,Apple,9500.0,8000.0,11000.0
2025-02-22,Gujarat,Porbandar,Porbandar,Apple,9500.0,8000.0,11000.0
2025-02-24,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,22000.0
2025-02-25,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-26,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-02-28,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-03-01,Gujarat,Porbandar,Porbandar,Apple,11000.0,10000.0,12000.0
2025-03-03,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-04,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-05,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-06,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-07,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-08,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-10,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-11,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-12,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-13,Gujarat,Porbandar,Porbandar,Apple,11000.0,9000.0,13000.0
2025-03-17,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-18,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-19,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-20,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-21,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-22,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-24,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-25,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-26,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-27,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
2025-03-28,Gujarat,Porbandar,Porbandar,Apple,10000.0,8000.0,12000.0
