date,commodity,market,modal_price,risk_score,risk_level,volatility_score,trend_score,data_sufficiency,observation_count,risk_status,explanation
2024-12-18,Apple,Gondal(Veg.market Gondal),9000.0,47.92,Medium,100.0,8.33,100.0,99,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-20,Apple,Gondal(Veg.market Gondal),10500.0,45.0,Medium,100.0,0.0,100.0,100,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-23,Apple,Gondal(Veg.market Gondal),10000.0,77.72,High,100.0,93.48,100.0,101,ok,High Risk because high price volatility and prices are trending downward.
2024-12-24,Apple,Gondal(Veg.market Gondal),11250.0,45.0,Medium,100.0,0.0,100.0,102,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-25,Apple,Gondal(Veg.market Gondal),12000.0,62.5,Medium,100.0,50.0,100.0,103,ok,Medium Risk because high price volatility and prices are relatively stable.
2024-12-26,Apple,Gondal(Veg.market Gondal),11000.0,45.0,Medium,100.0,0.0,100.0,104,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-27,Apple,Gondal(Veg.market Gondal),8500.0,68.98,High,100.0,68.52,100.0,105,ok,High Risk because high price volatility and prices are trending downward.
2024-12-28,Apple,Gondal(Veg.market Gondal),10000.0,49.54,Medium,100.0,12.96,100.0,106,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-29,Apple,Gondal(Veg.market Gondal),9500.0,73.61,High,100.0,81.75,100.0,107,ok,High Risk because high price volatility and prices are trending downward.
2024-12-30,Apple,Gondal(Veg.market Gondal),11000.0,50.83,Medium,100.0,16.67,100.0,108,ok,Medium Risk because high price volatility and prices are trending upward.
2024-12-31,Apple,Gondal(Veg.market Gondal),9750.0,78.06,High,100.0,94.44,100.0,109,ok,High Risk because high price volatility and prices are trending downward.
2025-01-02,Apple,Gondal(Veg.market Gondal),13500.0,47.92,Medium,100.0,8.33,100.0,110,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-03,Apple,Gondal(Veg.market Gondal),14750.0,45.0,Medium,100.0,0.0,100.0,111,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-04,Apple,Gondal(Veg.market Gondal),13500.0,45.0,Medium,100.0,0.0,100.0,112,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-05,Apple,Gondal(Veg.market Gondal),11000.0,50.83,Medium,100.0,16.67,100.0,113,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-06,Apple,Gondal(Veg.market Gondal),12500.0,45.0,Medium,100.0,0.0,100.0,114,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-07,Apple,Gondal(Veg.market Gondal),10750.0,65.15,Medium,100.0,57.58,100.0,115,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-08,Apple,Gondal(Veg.market Gondal),9750.0,62.5,Medium,100.0,50.0,100.0,116,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-09,Apple,Gondal(Veg.market Gondal),10750.0,80.0,High,100.0,100.0,100.0,117,ok,High Risk because high price volatility and prices are trending downward.
2025-01-10,Apple,Gondal(Veg.market Gondal),11875.0,80.0,High,100.0,100.0,100.0,118,ok,High Risk because high price volatility and prices are trending downward.
2025-01-11,Apple,Gondal(Veg.market Gondal),11500.0,79.78,High,100.0,99.38,100.0,119,ok,High Risk because high price volatility and prices are trending downward.
2025-01-12,Apple,Gondal(Veg.market Gondal),11500.0,57.2,Medium,100.0,34.85,100.0,120,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-01-13,Apple,Gondal(Veg.market Gondal),10000.0,80.0,High,100.0,100.0,100.0,121,ok,High Risk because high price volatility and prices are trending downward.
2025-01-15,Apple,Gondal(Veg.market Gondal),14000.0,45.0,Medium,100.0,0.0,100.0,122,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-16,Apple,Gondal(Veg.market Gondal),11000.0,47.54,Medium,100.0,7.26,100.0,123,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-17,Apple,Gondal(Veg.market Gondal),9500.0,76.07,High,100.0,88.76,100.0,124,ok,High Risk because high price volatility and prices are trending downward.
2025-01-19,Apple,Gondal(Veg.market Gondal),12500.0,56.36,Medium,100.0,32.46,100.0,125,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-20,Apple,Gondal(Veg.market Gondal),11000.0,67.57,High,100.0,64.49,100.0,126,ok,High Risk because high price volatility and prices are relatively stable.
2025-01-21,Apple,Gondal(Veg.market Gondal),10500.0,72.64,High,100.0,78.99,100.0,127,ok,High Risk because high price volatility and prices are trending downward.
2025-01-23,Apple,Gondal(Veg.market Gondal),11000.0,50.83,Medium,100.0,16.67,100.0,128,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-24,Apple,Gondal(Veg.market Gondal),10000.0,80.0,High,100.0,100.0,100.0,129,ok,High Risk because high price volatility and prices are trending downward.
2025-01-25,Apple,Gondal(Veg.market Gondal),10000.0,73.11,High,100.0,80.3,100.0,130,ok,High Risk because high price volatility and prices are trending downward.
2025-01-26,Apple,Gondal(Veg.market Gondal),12500.0,45.0,Medium,100.0,0.0,100.0,131,ok,Medium Risk because high price volatility and prices are trending upward.
2025-01-27,Apple,Gondal(Veg.market Gondal),8500.0,80.0,High,100.0,100.0,100.0,132,ok,High Risk because high price volatility and prices are trending downward.
2025-01-28,Apple,Gondal(Veg.market Gondal),8500.0,80.0,High,100.0,100.0,100.0,133,ok,High Risk because high price volatility and prices are trending downward.
2025-01-29,Apple,Gondal(Veg.market Gondal),9500.0,73.61,High,100.0,81.75,100.0,134,ok,High Risk because high price volatility and prices are trending downward.
2025-01-31,Apple,Gondal(Veg.market Gondal),11250.0,59.85,Medium,100.0,42.42,100.0,135,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-01,Apple,Gondal(Veg.market Gondal),10000.0,62.5,Medium,100.0,50.0,100.0,136,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-02,Apple,Gondal(Veg.market Gondal),11000.0,50.83,Medium,100.0,16.67,100.0,137,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-03,Apple,Gondal(Veg.market Gondal),9500.0,80.0,High,100.0,100.0,100.0,138,ok,High Risk because high price volatility and prices are trending downward.
2025-02-04,Apple,Gondal(Veg.market Gondal),9250.0,52.21,Medium,100.0,20.59,100.0,139,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-05,Apple,Gondal(Veg.market Gondal),7500.0,76.23,High,100.0,89.22,100.0,140,ok,High Risk because high price volatility and prices are trending downward.
2025-02-06,Apple,Gondal(Veg.market Gondal),9250.0,65.57,Medium,100.0,58.77,100.0,141,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-07,Apple,Gondal(Veg.market Gondal),10000.0,75.46,High,100.0,87.04,100.0,142,ok,High Risk because high price volatility and prices are trending downward.
2025-02-08,Apple,Gondal(Veg.market Gondal),9250.0,71.25,High,100.0,75.0,100.0,143,ok,High Risk because high price volatility and prices are trending downward.
2025-02-09,Apple,Gondal(Veg.market Gondal),9500.0,78.41,High,100.0,95.45,100.0,144,ok,High Risk because high price volatility and prices are trending downward.
2025-02-10,Apple,Gondal(Veg.market Gondal),10250.0,53.29,Medium,100.0,23.68,100.0,145,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-11,Apple,Gondal(Veg.market Gondal),9500.0,59.35,Medium,100.0,40.99,100.0,146,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-12,Apple,Gondal(Veg.market Gondal),9500.0,45.0,Medium,100.0,0.0,100.0,147,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-13,Apple,Gondal(Veg.market Gondal),11250.0,45.0,Medium,100.0,0.0,100.0,148,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-14,Apple,Gondal(Veg.market Gondal),9750.0,65.42,Medium,100.0,58.33,100.0,149,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-15,Apple,Gondal(Veg.market Gondal),13500.0,45.0,Medium,100.0,0.0,100.0,150,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-16,Apple,Gondal(Veg.market Gondal),12000.0,45.0,Medium,100.0,0.0,100.0,151,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-17,Apple,Gondal(Veg.market Gondal),10250.0,62.5,Medium,100.0,50.0,100.0,152,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-18,Apple,Gondal(Veg.market Gondal),12500.0,45.0,Medium,100.0,0.0,100.0,153,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-20,Apple,Gondal(Veg.market Gondal),9750.0,59.43,Medium,100.0,41.23,100.0,154,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-02-21,Apple,Gondal(Veg.market Gondal),12750.0,46.94,Medium,100.0,5.56,100.0,155,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-23,Apple,Gondal(Veg.market Gondal),6500.0,80.0,High,100.0,100.0,100.0,156,ok,High Risk because high price volatility and prices are trending downward.
2025-02-24,Apple,Gondal(Veg.market Gondal),10125.0,80.0,High,100.0,100.0,100.0,157,ok,High Risk because high price volatility and prices are trending downward.
2025-02-25,Apple,Gondal(Veg.market Gondal),10000.0,80.0,High,100.0,100.0,100.0,158,ok,High Risk because high price volatility and prices are trending downward.
2025-02-26,Apple,Gondal(Veg.market Gondal),11250.0,51.12,Medium,100.0,17.48,100.0,159,ok,Medium Risk because high price volatility and prices are trending upward.
2025-02-27,Apple,Gondal(Veg.market Gondal),11000.0,76.5,High,100.0,90.0,100.0,160,ok,High Risk because high price volatility and prices are trending downward.
2025-02-28,Apple,Gondal(Veg.market Gondal),11750.0,45.0,Medium,100.0,0.0,100.0,161,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-01,Apple,Gondal(Veg.market Gondal),10000.0,80.0,High,100.0,100.0,100.0,162,ok,High Risk because high price volatility and prices are trending downward.
2025-03-02,Apple,Gondal(Veg.market Gondal),10250.0,45.0,Medium,100.0,0.0,100.0,163,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-03,Apple,Gondal(Veg.market Gondal),11500.0,46.66,Medium,100.0,4.73,100.0,164,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-04,Apple,Gondal(Veg.market Gondal),10000.0,62.5,Medium,100.0,50.0,100.0,165,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-05,Apple,Gondal(Veg.market Gondal),10500.0,70.28,High,100.0,72.22,100.0,166,ok,High Risk because high price volatility and prices are trending downward.
2025-03-06,Apple,Gondal(Veg.market Gondal),10500.0,67.8,High,100.0,65.15,100.0,167,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-07,Apple,Gondal(Veg.market Gondal),11250.0,67.46,High,100.0,64.18,100.0,168,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-08,Apple,Gondal(Veg.market Gondal),11000.0,50.83,Medium,100.0,16.67,100.0,169,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-09,Apple,Gondal(Veg.market Gondal),10000.0,65.35,Medium,100.0,58.13,100.0,170,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-10,Apple,Gondal(Veg.market Gondal),11250.0,65.04,Medium,100.0,57.25,100.0,171,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-11,Apple,Gondal(Veg.market Gondal),11250.0,47.92,Medium,100.0,8.33,100.0,172,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-12,Apple,Gondal(Veg.market Gondal),11000.0,56.94,Medium,100.0,34.13,100.0,173,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-13,Apple,Gondal(Veg.market Gondal),10750.0,59.72,Medium,100.0,42.06,100.0,174,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-14,Apple,Gondal(Veg.market Gondal),10000.0,75.46,High,100.0,87.04,100.0,175,ok,High Risk because high price volatility and prices are trending downward.
2025-03-15,Apple,Gondal(Veg.market Gondal),10500.0,67.8,High,100.0,65.15,100.0,176,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-16,Apple,Gondal(Veg.market Gondal),10250.0,59.58,Medium,100.0,41.67,100.0,177,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-17,Apple,Gondal(Veg.market Gondal),14000.0,45.0,Medium,100.0,0.0,100.0,178,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-18,Apple,Gondal(Veg.market Gondal),12500.0,49.54,Medium,100.0,12.96,100.0,179,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-19,Apple,Gondal(Veg.market Gondal),10500.0,67.8,High,100.0,65.15,100.0,180,ok,High Risk because high price volatility and prices are relatively stable.
2025-03-20,Apple,Gondal(Veg.market Gondal),9500.0,76.07,High,100.0,88.76,100.0,181,ok,High Risk because high price volatility and prices are trending downward.
2025-03-21,Apple,Gondal(Veg.market Gondal),9250.0,71.25,High,100.0,75.0,100.0,182,ok,High Risk because high price volatility and prices are trending downward.
2025-03-22,Apple,Gondal(Veg.market Gondal),12500.0,45.0,Medium,100.0,0.0,100.0,183,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-23,Apple,Gondal(Veg.market Gondal),11250.0,51.12,Medium,100.0,17.48,100.0,184,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-24,Apple,Gondal(Veg.market Gondal),14000.0,62.5,Medium,100.0,50.0,100.0,185,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-25,Apple,Gondal(Veg.market Gondal),11000.0,76.5,High,100.0,90.0,100.0,186,ok,High Risk because high price volatility and prices are trending downward.
2025-03-26,Apple,Gondal(Veg.market Gondal),10500.0,62.5,Medium,100.0,50.0,100.0,187,ok,Medium Risk because high price volatility and prices are relatively stable.
2025-03-27,Apple,Gondal(Veg.market Gondal),9000.0,68.64,High,100.0,67.54,100.0,188,ok,High Risk because high price volatility and prices are trending downward.
2025-03-29,Apple,Gondal(Veg.market Gondal),11000.0,45.0,Medium,100.0,0.0,100.0,189,ok,Medium Risk because high price volatility and prices are trending upward.
2025-03-30,Apple,Gondal(Veg.market Gondal),10000.0,80.0,High,100.0,100.0,100.0,190,ok,High Risk because high price volatility and prices are trending downward.
2025-03-31,Apple,Gondal(Veg.market Gondal),14000.0,45.0,Medium,100.0,0.0,100.0,191,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-01,Apple,Gondal(Veg.market Gondal),12750.0,72.92,High,100.0,79.76,100.0,192,ok,High Risk because high price volatility and prices are trending downward.
2025-04-02,Apple,Gondal(Veg.market Gondal),12250.0,49.24,Medium,100.0,12.12,100.0,193,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-03,Apple,Gondal(Veg.market Gondal),13750.0,45.0,Medium,100.0,0.0,100.0,194,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-04,Apple,Gondal(Veg.market Gondal),14000.0,45.0,Medium,100.0,0.0,100.0,195,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-05,Apple,Gondal(Veg.market Gondal),12500.0,46.59,Medium,100.0,4.55,100.0,196,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-06,Apple,Gondal(Veg.market Gondal),12500.0,45.0,Medium,100.0,0.0,100.0,197,ok,Medium Risk because high price volatility and prices are trending upward.
2025-04-07,Apple,Gondal(Veg.market Gondal),12750.0,72.92,High,100.0,79.76,100.0,198,ok,High Risk because high price volatility and prices are trending downward.
